ImageID,Labels,Caption
21942.jpg,1,Someone who is holding a hot dog in front of a box of teddy bears. a person holding a box of hot dogs
21943.jpg,15,A roadside stand under an umbrella selling flowers. a picnic table with a basket of fruit on top of it
21944.jpg,1,A woman with wet hair holds a boogie board while standing in the grass. a woman with a surfboard in a field
21945.jpg,16 1,People are flying kites while at the beach a man on a beach flying a kite
21946.jpg,1,A woman showing off a red men's tie a person with a tie is holding a cell phone up to their face
21947.jpg,2 3 14,A close up of a bicycle and parking meter covered in snow. a parking meter covered in snow on a city street
21948.jpg,1,a man holding onto a hot dog with mustard on it a man holding a hot dog in his right hand
21949.jpg,1,Several women sit at a table tasting wine people sitting at a table with wine glasses
21950.jpg,1,A person grabs a glazed doughnut that has been bitten from a saucer a person holding a piece of pastry on a plate
21951.jpg,1,A young man eating a piece of chocolate cake on top of a red plate. a man sitting at a table with a plate of food
21952.jpg,1 3 6 8 15,A girl sitting on a bench looking at small flower a young girl sitting on a bench next to a brick wall
21953.jpg,10 3,a busy street corner with lights going really fast traffic lights on a street at night
21954.jpg,3 14,A parking meter with the word fail on its lcd screen. a parking meter with a picture of a man on it
21955.jpg,1,A batter bunts the ball in a baseball game a baseball player swinging a bat at a ball
21956.jpg,1 19 17,A group of people walking around markets with a horse. a man walking down a street next to a market
21957.jpg,1 18,A man holding an umbrella is walking his dog in the foggy area. a person walking in the rain with an umbrella
21958.jpg,1,a large sub sandwich cut in half sitting on a red and white checkered tablecloth near a cup a sandwich cut in half sitting on top of a table
21959.jpg,1,A man in the air with a skateboard doing a trick. a man doing a trick on a skateboard
21960.jpg,1,The elderly woman plays a video game with other adults and a child. a man holding a nintendo wii game controller
21961.jpg,1,A little boy messily eats a banana sideways. a young child eating a banana
21962.jpg,18,Office cubicle with a backpack sitting on computer chair a cubicle with a desk with a computer on it
21963.jpg,1,A man with a racket stands on a court. a man on a tennis court holding a racquet
21964.jpg,1,A man holding a frisbee while standing on a beach. a person jumping in the air to catch a frisbee
21965.jpg,1,A man holding up a cell phone with a picture on it. a man holding a cell phone in front of his face
21966.jpg,1,Several people playing soccer on a field near a goal. people playing soccer on a field
21967.jpg,1,these men are playing on two competing teams young men playing a game of frisbee
21968.jpg,8 1 2 4,trucks and mopeds in traffic in a foreign country a truck driving down a road next to a group of people
21969.jpg,1 19,TWO PEOPLE RIDING HORSES ALONG THE BEACH AT SUNSET. two people riding horses on a beach near the ocean
21970.jpg,1 11,A beautiful young woman holding onto an orange fire hydrant. a woman holding a red fire hydrant next to a fire hydrant
21971.jpg,16 1 2,A man rides his bike down a pathway along the beach. a man riding a bike down a street next to a beach
21972.jpg,11,A green and blue fire hydrant in a field of bushes. a fire hydrant in the middle of a forest
21973.jpg,1,Vintage picture of two young women holding suitcases. two women standing next to each other holding luggage
21974.jpg,9,A small boat washes up onto the beach. two boats are docked in the water near the shore
21975.jpg,1 3 5,A small white airplane is parked on the cement. a small plane is parked on the tarmac
21976.jpg,1,The man sitting near colorful flowers is using his cell phone. a man talking on a cell phone in front of flowers
21977.jpg,1 18,A empty living room with the TV on and candles lit a living room filled with furniture and a fire place
21978.jpg,17,A black and white cat hiding in the corner under some towels on the wall near a sink. a cat sitting on a toilet in a bathroom
21979.jpg,1,A toddler wearing a ski outfit and a pair of skis in the snow. a man riding skis down a snow covered slope
21980.jpg,1,A person holding one half of a sandwich. a person holding a sandwich in their hand
21981.jpg,1,A masked man holds a knife over a plate of apples a man with a knife in front of a pile of apples
21982.jpg,1,A couple of giraffe standing next to each other. giraffes standing next to each other
21983.jpg,1,A person making a pizza and getting ti ready to be cooked. a man is cutting a pizza in a kitchen
21984.jpg,1 5,Two small jets that appear to be nose to nose in the air. a man flying through the air while riding a jet ski
21985.jpg,1 7,A group of people walking across a train station. people waiting to board a train at a train station
21986.jpg,1 18,A young woman looking at a game next to a computer a woman sitting on a couch with a laptop
21987.jpg,1,A girl is having fun playing a video game of tennis. a woman standing on a tennis court holding a tennis racquet
21988.jpg,1,A man posing with a surfboard on an elevator. a man holding a surfboard next to a woman
21989.jpg,1 9,A little Asian girl smiling for the camera a young girl smiles as she looks at the camera
21990.jpg,1,A social gathering of people with wine and snacks on the table. a large group of people sitting around a dinner table
21991.jpg,1,A baseball player is swinging his bat during a game. a baseball player swinging a bat at a ball
21992.jpg,8 1,A fire hose spurts water near a parked fire truck. a fire truck that is on fire in the street
21993.jpg,1,A skate boarder in mid air doing a trick. a person jumping a skate board in the air
21994.jpg,1 9 15,A couple of trays with pizza on top of them. a pizza sitting on top of a pan on a table
21995.jpg,1,a person on a surfboard while riding  a wave a man riding a wave on top of a surfboard
21996.jpg,5,A small yellow biplane flying through a blue sky. a small airplane flying through a blue sky
21997.jpg,8,Advertising on the side of a food truck at night a white truck with a mural on the side of it
21998.jpg,1,A man talking on a cell phone while wearing sunglasses. a man holding a cell phone to his ear
21999.jpg,1 7 15,A couple of men standing next to a train on a loading platform. a train is stopped at a train station
22000.jpg,1,a person sitting on a vert ramp with a skate board a man sitting on a skateboard on top of a ramp
22001.jpg,15,A large white clock tower towering above a stone wall. a clock tower with a clock on top of it
22002.jpg,1,A girl getting her hair done at the hair dresser a woman combing a woman's hair in a salon
22003.jpg,1 15,A young man standing on home plate swinging a baseball bat. a young boy swinging a baseball bat at a ball
22004.jpg,1,a man pointing to a large wall of kites a man standing in front of a display of kites
22005.jpg,6,A yellow transit bus sitting in a deserted field. a yellow and blue bus parked in a field
22006.jpg,1 2 3 4 8,A woman walking down a street with a bag on top of her head. a woman walking down a street with a bicycle
22007.jpg,8 1,A large truck driving down a paved road. a semi truck is driving down the road
22008.jpg,1 18,A woman dancing and taking a photo in the mirror a woman standing in front of a mirror brushing her teeth
22009.jpg,1 3,A woman in a black outfit walking up a sidewalk. a street sign on a city street
22010.jpg,1,the person is standing next to the animals in the water a herd of cattle standing on top of a lush green field
22011.jpg,1,A woman holding a Nintendo Wiimote and nunchuk a woman holding a nintendo wii game controller
22012.jpg,1,A close shot of a baseball player getting ready to throw the ball. a baseball player is about to throw the ball
